"code","id","instrument","Date","satellite_id","strip_id","quality_category","clear_confidence_percent","clear_percent","sun_elevation","sun_azimuth","view_angle"
"LHR","20220614_162027_56_227a","PSB.SD",2022-06-14,"227a","5710821","standard",100,100,66.2,125.4,5
"LHR","20220615_162046_80_2426","PSB.SD",2022-06-15,"2426","5713311","standard",99,99,66.8,126.8,3
"LHR","20220616_153424_74_2448","PSB.SD",2022-06-16,"2448","5715429","standard",99,99,58.3,110.2,5
"LHR","20220616_153427_03_2448","PSB.SD",2022-06-16,"2448","5715429","standard",99,99,58.4,109.9,5
"LHR","20220618_153351_20_2457","PSB.SD",2022-06-18,"2457","5720729","standard",100,100,58.2,109.9,2
"LHR","20220618_153353_49_2457","PSB.SD",2022-06-18,"2457","5720729","standard",99,99,58.2,109.6,2
"LHR","20220618_160441_06_2478","PSB.SD",2022-06-18,"2478","5721211","standard",100,100,64.2,119.8,4
"LHR","20220619_155310_80_2251","PSB.SD",2022-06-19,"2251","5723735","standard",100,100,61.5,114.9,5
"LHR","20220620_153348_78_2434","PSB.SD",2022-06-20,"2434","5726449","standard",89,89,58.5,110.2,3
"LHR","20220621_160412_36_2484","PSB.SD",2022-06-21,"2484","5728978","standard",98,98,64.1,119.6,5
"LHR","20220622_162203_79_2403","PSB.SD",2022-06-22,"2403","5731118","standard",96,96,66.5,125.8,1
"LHR","20220622_162206_08_2403","PSB.SD",2022-06-22,"2403","5731118","standard",93,93,66.6,125.5,1
"LHR","20220623_162351_47_2402","PSB.SD",2022-06-23,"2402","5733698","test",100,100,66.8,126.4,1.3
"LHR","20220624_153148_86_2428","PSB.SD",2022-06-24,"2428","5738540","standard",61,61,58,109.4,3
"LHR","20220627_160336_14_249c","PSB.SD",2022-06-27,"249c","5743893","standard",97,97,63.8,119.5,5
"LHR","20220627_160338_42_249c","PSB.SD",2022-06-27,"249c","5743893","standard",97,97,63.8,119.2,5
"LHR","20220628_153234_29_241f","PSB.SD",2022-06-28,"241f","5747136","standard",74,74,58,109.8,3
"LHR","20220701_162248_15_2414","PSB.SD",2022-07-01,"2414","5753731","test",97,97,66,125.4,2
"LHR","20220702_162243_28_2403","PSB.SD",2022-07-02,"2403","5756038","standard",32,32,65.9,125.4,3
"LHR","20220704_162045_39_2274","PSB.SD",2022-07-04,"2274","5760854","standard",55,55,65.5,125,0
"LHR","20220705_160813_74_2498","PSB.SD",2022-07-05,"2498","5763523","test",99,99,63.2,120.1,5
"LHR","20220705_162443_73_2426","PSB.SD",2022-07-05,"2426","5763843","standard",100,100,65.7,126,5
"LHR","20220706_162232_62_2414","PSB.SD",2022-07-06,"2414","5766389","test",94,94,65.4,126,3.2
"LHR","20220710_160457_98_248e","PSB.SD",2022-07-10,"248e","5775935","standard",100,100,62.5,120.2,0.2
"LHR","20220712_153100_43_2435","PSB.SD",2022-07-12,"2435","5781050","standard",100,100,56.5,110.6,5.1
"LHR","20220712_160636_22_2498","PSB.SD",2022-07-12,"2498","5780416","standard",100,100,62.4,121,1
"LHR","20220712_160807_34_2480","PSB.SD",2022-07-12,"2480","5780868","standard",100,100,62.3,121,5
"LHR","20220713_160731_84_249d","PSB.SD",2022-07-13,"249d","5783799","test",77,77,62.2,121.2,2
"LHR","20220714_153208_67_2449","PSB.SD",2022-07-14,"2449","5786675","standard",100,100,56.1,110.9,1
"LHR","20220716_162024_56_2414","PSB.SD",2022-07-16,"2414","5790490","test",100,100,64.3,127.3,1.1
"LHR","20220719_153713_51_242d","PSB.SD",2022-07-19,"242d","5796166","test",87,87,56,113,5
"LHR","20220719_153715_80_242d","PSB.SD",2022-07-19,"242d","5796166","test",83,83,56,112.8,5
"LHR","20220721_155008_34_2262","PSB.SD",2022-07-21,"2262","5802141","standard",100,100,58.2,117.3,3.1
"LHR","20220722_161751_28_2424","PSB.SD",2022-07-22,"2424","5804440","standard",100,100,62.8,127.3,0
"LHR","20220723_160840_65_2499","PSB.SD",2022-07-23,"2499","5806160","test",52,52,60.8,123.4,5
"LHR","20220728_161517_61_2416","PSB.SD",2022-07-28,"2416","5818221","test",87,87,61.8,128.9,5
"LHR","20220803_153618_88_2458","PSB.SD",2022-08-03,"2458","5831646","standard",98,98,53.8,117.1,5
"LHR","20220807_160523_35_249c","PSB.SD",2022-08-07,"249c","5840256","standard",100,100,58.2,128.5,2
"LHR","20220808_160548_94_2473","PSB.SD",2022-08-08,"2473","5842483","test",86,86,58,128.9,0.1
"LHR","20220808_160551_21_2473","PSB.SD",2022-08-08,"2473","5842483","test",90,90,58.1,128.7,0.2
"LHR","20220811_160612_34_2483","PSB.SD",2022-08-11,"2483","5849275","standard",97,97,57.3,130,1
"LHR","20220812_160338_79_2478","PSB.SD",2022-08-12,"2478","5851450","standard",99,99,57.2,130.4,5
"LHR","20220812_160715_28_24a5","PSB.SD",2022-08-12,"24a5","5851259","standard",99,99,57.1,130.5,5
"LHR","20220812_160717_57_24a5","PSB.SD",2022-08-12,"24a5","5851259","standard",99,99,57.2,130.3,5
"LHR","20220813_154853_16_2262","PSB.SD",2022-08-13,"2262","5853745","standard",99,99,54.4,125.1,1
"LHR","20220813_160646_60_248e","PSB.SD",2022-08-13,"248e","5853743","test",99,99,56.9,130.7,3
"LHR","20220816_160416_99_2481","PSB.SD",2022-08-16,"2481","5859962","standard",94,94,56.5,132.1,5.1
"LHR","20220817_153520_84_2429","PSB.SD",2022-08-17,"2429","5862427","standard",98,98,50.9,122.3,5
"LHR","20220817_153523_13_2429","PSB.SD",2022-08-17,"2429","5862427","standard",99,99,51,122.1,5.1
"LHR","20220817_153903_34_2235","PSB.SD",2022-08-17,"2235","5863041","test",98,98,52,123.8,1
"LHR","20220818_153124_63_245c","PSB.SD",2022-08-18,"245c","5864342","standard",98,98,50.9,122.5,4.9
"LHR","20220819_160431_14_2485","PSB.SD",2022-08-19,"2485","5866611","standard",96,96,55.6,133.3,4
"LHR","20220820_162106_19_2403","PSB.SD",2022-08-20,"2403","5869003","test",88,88,57.4,139.2,2
"LHR","20220823_160724_46_247c","PSB.SD",2022-08-23,"247c","5876756","standard",97,97,54.7,134.9,4.1
"LHR","20220823_160913_31_2479","PSB.SD",2022-08-23,"2479","5876510","test",98,98,54.7,135.1,5.1
"LHR","20220824_160637_98_247b","PSB.SD",2022-08-24,"247b","5879023","test",51,51,54.5,135.5,1
"LHR","20220825_160807_64_2478","PSB.SD",2022-08-25,"2478","5881254","standard",98,98,54.1,136,5.1
"LHR","20220825_160809_91_2478","PSB.SD",2022-08-25,"2478","5881254","standard",98,98,54.2,135.8,5
"LHR","20220826_160407_22_2499","PSB.SD",2022-08-26,"2499","5883842","standard",92,92,53.9,136,3
"LHR","20220826_160641_08_2470","PSB.SD",2022-08-26,"2470","5883889","test",93,93,53.9,136.3,0.1
"LHR","20220827_152828_67_2420","PSB.SD",2022-08-27,"2420","5886170","standard",98,98,48.5,125.5,5
"LHR","20220829_161759_11_227b","PSB.SD",2022-08-29,"227b","5890745","test",94,94,54.4,141.5,2
"LHR","20220830_162010_18_240a","PSB.SD",2022-08-30,"240a","5892653","standard",98,98,54.3,142.4,5
"LHR","20220831_153402_40_2453","PSB.SD",2022-08-31,"2453","5895057","standard",99,99,47.8,127.8,4
"LHR","20220902_153652_39_2421","PSB.SD",2022-09-02,"2421","5900931","standard",51,51,47.6,129,5.1
"LHR","20220909_160836_54_249c","PSB.SD",2022-09-09,"249c","5917217","standard",99,99,50,142.3,5
"LHR","20220910_160501_03_2484","PSB.SD",2022-09-10,"2484","5919661","standard",100,100,49.8,142.4,1.1
"LHR","20220910_160730_05_2473","PSB.SD",2022-09-10,"2473","5919668","standard",99,99,49.8,142.5,3
"LHR","20220912_161729_28_227b","PSB.SD",2022-09-12,"227b","5924714","standard",99,99,50.3,146.9,3
"LHR","20220914_160726_62_24a5","PSB.SD",2022-09-14,"24a5","5928692","standard",99,99,48.6,143.9,5
"LHR","20220915_160358_06_249b","PSB.SD",2022-09-15,"249b","5931183","standard",99,99,48.2,144.3,5
"LHR","20220915_160400_35_249b","PSB.SD",2022-09-15,"249b","5931183","standard",98,98,48.3,144.1,5
"LHR","20220916_152743_92_2460","PSB.SD",2022-09-16,"2460","5933061","standard",97,97,43.4,133.5,5
"LHR","20220917_161925_22_240c","PSB.SD",2022-09-17,"240c","5935474","standard",100,100,49.2,150.1,1.1
"LHR","20220917_161927_48_240c","PSB.SD",2022-09-17,"240c","5935474","standard",100,100,49.3,150,1.1
"LHR","20220918_153505_59_2439","PSB.SD",2022-09-18,"2439","5938122","standard",100,100,43.4,135.5,4
"LHR","20220918_161722_01_240a","PSB.SD",2022-09-18,"240a","5938226","test",100,100,48.6,149.4,1
"LHR","20220919_160653_27_2477","PSB.SD",2022-09-19,"2477","5940837","standard",99,99,47.1,146.1,1
"LHR","20220920_160804_71_248c","PSB.SD",2022-09-20,"248c","5942904","standard",100,100,46.7,146.5,3
"LHR","20220920_160806_99_248c","PSB.SD",2022-09-20,"248c","5942904","standard",100,100,46.8,146.4,3
"LHR","20220921_160603_46_2499","PSB.SD",2022-09-21,"2499","5945770","standard",100,100,46.4,146.5,3
"LHR","20220921_162031_83_2274","PSB.SD",2022-09-21,"2274","5945096","standard",100,100,47.6,150.7,5
"LHR","20220922_153423_15_2427","PSB.SD",2022-09-22,"2427","5947431","standard",99,99,42.2,137,1.2
"LHR","20220925_160847_27_2495","PSB.SD",2022-09-25,"2495","5954548","test",93,93,45.2,148.3,4
"LHR","20220926_160731_26_2446","PSB.SD",2022-09-26,"2446","5957429","test",87,87,44.9,148.5,3.1
"LHR","20220930_153527_43_2439","PSB.SD",2022-09-30,"2439","5967375","standard",100,100,39.9,140,3
"LHR","20221001_161321_37_2424","PSB.SD",2022-10-01,"2424","5970487","standard",100,100,44.1,153,4
"LHR","20221001_161323_66_2424","PSB.SD",2022-10-01,"2424","5970487","standard",100,100,44.2,152.9,4
"LHR","20221002_154959_74_2251","PSB.SD",2022-10-02,"2251","5973759","standard",100,100,41.4,145.8,2.1
"LHR","20221002_155002_02_2251","PSB.SD",2022-10-02,"2251","5973759","standard",100,100,41.5,145.7,2.2
"LHR","20221002_160622_41_247b","PSB.SD",2022-10-02,"247b","5973422","standard",100,100,43,150.4,1
"LHR","20221003_162035_41_2413","PSB.SD",2022-10-03,"2413","5977203","standard",100,100,44.2,156,5
"LHR","20221005_153151_45_2429","PSB.SD",2022-10-05,"2429","5982753","standard",100,100,38.3,141.3,1
"LHR","20221007_160751_00_2482","PSB.SD",2022-10-07,"2482","5987633","standard",100,100,41.3,151.9,5
"LHR","20221008_153344_40_2465","PSB.SD",2022-10-08,"2465","5990331","standard",97,97,37.4,142.3,2
"LHR","20221009_160109_32_2231","PSB.SD",2022-10-09,"2231","5992792","test",99,99,40.2,150.7,1
"LHR","20221009_160900_10_248c","PSB.SD",2022-10-09,"248c","5993170","standard",100,100,40.6,152.5,5
"LHR","20221010_161845_28_240c","PSB.SD",2022-10-10,"240c","5995070","standard",100,100,41.5,156.9,5
"LHR","20221011_160445_55_248b","PSB.SD",2022-10-11,"248b","5997435","standard",99,99,40,152.6,2
"LHR","20221014_160438_83_2438","PSB.SD",2022-10-14,"2438","6006091","standard",99,99,39.1,153.6,4
"LHR","20221015_153100_84_242b","PSB.SD",2022-10-15,"242b","6008249","standard",99,99,34.9,143.6,3
"LHR","20221015_153103_18_242b","PSB.SD",2022-10-15,"242b","6008249","standard",99,99,35,143.5,3
"LHR","20221016_160751_03_247d","PSB.SD",2022-10-16,"247d","6010569","standard",100,100,38.4,154.1,5
"LHR","20221019_153232_55_2442","PSB.SD",2022-10-19,"2442","6019556","standard",100,100,33.9,144.7,4
"LHR","20221021_154829_27_225a","PSB.SD",2022-10-21,"225a","6022591","standard",80,80,35.3,150.2,1
"LHR","20221022_155044_95_2262","PSB.SD",2022-10-22,"2262","6025848","standard",95,95,34.9,150.6,3.1
"LHR","20221023_152239_88_2445","PSB.SD",2022-10-23,"2445","6027251","standard",95,95,32.1,144.2,5
"LHR","20221023_152242_28_2445","PSB.SD",2022-10-23,"2445","6027251","standard",96,96,32.2,144.1,5
"LHR","20221024_153255_47_2436","PSB.SD",2022-10-24,"2436","6029780","standard",93,93,32.3,145.9,5.1
"LHR","20221024_153257_81_2436","PSB.SD",2022-10-24,"2436","6029780","standard",93,93,32.4,145.8,5.1
"LHR","20221027_152731_51_2460","PSB.SD",2022-10-27,"2460","6037008","standard",98,98,31.4,146,1.4
"LHR","20221027_153341_31_2427","PSB.SD",2022-10-27,"2427","6037023","standard",99,99,31.7,147.1,0.9
"LHR","20221029_160450_74_248e","PSB.SD",2022-10-29,"248e","6041669","standard",99,99,34.2,156.2,0.2
"LHR","20221103_160324_05_247e","PSB.SD",2022-11-03,"247e","6053289","standard",99,99,32.8,157.1,5
"LHR","20221104_160731_33_247a","PSB.SD",2022-11-04,"247a","6055634","standard",98,98,32.4,157.2,2.8
"LHR","20221106_160514_99_2474","PSB.SD",2022-11-06,"2474","6060664","standard",100,100,32,157.5,5.1
"LHR","20221106_160650_42_247f","PSB.SD",2022-11-06,"247f","6060292","standard",99,99,31.7,157.4,1.6
"LHR","20221106_160652_77_247f","PSB.SD",2022-11-06,"247f","6060292","standard",99,99,31.9,157.3,1.6
"LHR","20221107_152827_74_2423","PSB.SD",2022-11-07,"2423","6062402","standard",99,99,28.2,147.8,0.8
"LHR","20221109_153254_75_241f","PSB.SD",2022-11-09,"241f","6066949","standard",99,99,27.9,148.9,0.6
"LHR","20221109_153257_08_241f","PSB.SD",2022-11-09,"241f","6066949","standard",99,99,28,148.9,0.6
"LHR","20221110_153010_50_2436","PSB.SD",2022-11-10,"2436","6070404","standard",98,98,27.5,148.6,0.6
"LHR","20221110_153012_83_2436","PSB.SD",2022-11-10,"2436","6070404","standard",97,97,27.6,148.5,0.6
"LHR","20221118_152929_98_2423","PSB.SD",2022-11-18,"2423","6086831","standard",79,79,25.4,148.8,1.9
"LHR","20221118_161621_17_2254","PSB.SD",2022-11-18,"2254","6087472","standard",97,97,29.3,160.5,0.8
"LHR","20221119_160544_42_24a4","PSB.SD",2022-11-19,"24a4","6089099","standard",97,97,28.4,158,1.1
"LHR","20221120_153402_66_241d","PSB.SD",2022-11-20,"241d","6091928","standard",98,98,25.1,149.7,4.7
"LHR","20221120_160427_74_2461","PSB.SD",2022-11-20,"2461","6091223","standard",98,98,28.2,158,2.8
"LHR","20221121_152808_27_2436","PSB.SD",2022-11-21,"2436","6093871","standard",94,94,24.9,149.4,5.1
"LHR","20221121_152810_60_2436","PSB.SD",2022-11-21,"2436","6093871","standard",95,95,25,149.3,5.1
"LHR","20221121_160449_67_2499","PSB.SD",2022-11-21,"2499","6093666","standard",98,98,27.9,158.1,0.3
"LHR","20221121_160451_82_2499","PSB.SD",2022-11-21,"2499","6093666","standard",98,98,28,158,0.3
"LHR","20221123_160438_60_2498","PSB.SD",2022-11-23,"2498","6097451","standard",96,96,27.6,158.3,5
"LHR","20221124_153033_78_2430","PSB.SD",2022-11-24,"2430","6099901","standard",93,93,24.4,149.8,2.1
"LHR","20221126_153208_22_2453","PSB.SD",2022-11-26,"2453","6104043","standard",96,96,24,149.8,2.3
"LHR","20221130_160542_27_247c","PSB.SD",2022-11-30,"247c","6113927","standard",93,93,26.2,158,1.9
"LHR","20221130_160813_52_2479","PSB.SD",2022-11-30,"2479","6112962","standard",97,97,26.1,158.2,5.1
"LHR","20221130_160815_87_2479","PSB.SD",2022-11-30,"2479","6112962","standard",97,97,26.2,158.2,5.1
"LHR","20221203_161232_80_227a","PSB.SD",2022-12-03,"227a","6119402","standard",97,97,26.3,159.9,2
"LHR","20221204_162023_57_2426","PSB.SD",2022-12-04,"2426","6121132","standard",98,98,26.4,161.4,1.6
"LHR","20221208_155208_34_225a","PSB.SD",2022-12-08,"225a","6130604","test",69,69,23.5,153.8,5
"LHR","20221215_161253_09_227a","PSB.SD",2022-12-15,"227a","6145824","standard",95,95,24.7,158.9,1.2
"LHR","20221215_161255_44_227a","PSB.SD",2022-12-15,"227a","6145824","standard",96,96,24.8,158.9,1.2
"LHR","20221216_160626_95_24a3","PSB.SD",2022-12-16,"24a3","6149017","standard",68,68,24,157.1,1.5
"LHR","20221216_160629_09_24a3","PSB.SD",2022-12-16,"24a3","6149017","standard",82,82,24.2,157.1,1.5
"LHR","20221220_161603_60_2416","PSB.SD",2022-12-20,"2416","6156968","standard",48,48,24.3,158.4,5
"LHR","20221220_161605_93_2416","PSB.SD",2022-12-20,"2416","6156968","standard",53,53,24.4,158.3,5
"LHR","20221221_153000_22_2455","PSB.SD",2022-12-21,"2455","6159166","standard",92,92,20.3,147.8,4.2
"LHR","20221221_153002_54_2455","PSB.SD",2022-12-21,"2455","6159166","standard",91,91,20.4,147.8,4.1
"LHR","20221221_160905_80_2498","PSB.SD",2022-12-21,"2498","6159489","standard",86,86,23.9,156.7,3.1
"LHR","20221224_152740_68_2442","PSB.SD",2022-12-24,"2442","6165701","standard",80,80,20.5,147.7,4.3
"LHR","20221225_160506_25_2470","PSB.SD",2022-12-25,"2470","6168564","standard",95,95,23.9,156,3.7
"LHR","20221225_160701_14_249b","PSB.SD",2022-12-25,"249b","6167906","standard",97,97,23.6,155.9,1.6
"LHR","20221228_160715_15_2479","PSB.SD",2022-12-28,"2479","6174847","standard",98,98,23.8,155.7,1.2
"LHR","20230104_160436_22_248c","PSB.SD",2023-01-04,"248c","6189526","standard",96,96,24.1,154.7,5
"LHR","20230107_160540_83_2474","PSB.SD",2023-01-07,"2474","6196270","standard",96,96,24.3,154.3,5
"LHR","20230113_153253_86_2465","PSB.SD",2023-01-13,"2465","6209237","test",1,1,21.4,145.3,5
"LHR","20230115_161605_94_227b","PSB.SD",2023-01-15,"227b","6214429","standard",78,78,25.6,154.7,5
"LHR","20230115_161608_27_227b","PSB.SD",2023-01-15,"227b","6214429","standard",80,80,25.7,154.7,4.9
"LHR","20230117_153536_50_24a9","PSB.SD",2023-01-17,"24a9","6218437","standard",95,95,22.5,145.8,3.6
"LHR","20230119_162432_48_2413","PSB.SD",2023-01-19,"2413","6224295","standard",98,98,27.1,156.4,2.5
"LHR","20230124_153721_71_242e","PSB.SD",2023-01-24,"242e","6235527","standard",97,97,23.6,144.6,0.8
"LHR","20230124_153724_06_242e","PSB.SD",2023-01-24,"242e","6235527","standard",97,97,23.7,144.6,0.8
"LHR","20230201_160841_59_2473","PSB.SD",2023-02-01,"2473","6255228","standard",44,44,28.4,150.3,4.9
"LHR","20230202_153417_34_24b0","PSB.SD",2023-02-02,"24b0","6257195","standard",69,69,25.5,142.9,5
"LHR","20230202_153419_71_24b0","PSB.SD",2023-02-02,"24b0","6257195","standard",66,66,25.6,142.9,5
"LHR","20230203_152551_97_242b","PSB.SD",2023-02-03,"242b","6260497","standard",94,94,24.7,140.6,5
"LHR","20230203_153534_46_24c0","PSB.SD",2023-02-03,"24c0","6259904","standard",97,97,25.8,142.7,2.5
"LHR","20230204_161051_10_227a","PSB.SD",2023-02-04,"227a","6262387","standard",90,90,29.9,151.3,5.1
"LHR","20230206_160515_12_2484","PSB.SD",2023-02-06,"2484","6267360","standard",82,82,29.7,149.4,2.1
"LHR","20230208_153904_40_24bc","PSB.SD",2023-02-08,"24bc","6271991","standard",92,92,27,141.9,5
"LHR","20230208_153925_05_24c8","PSB.SD",2023-02-08,"24c8","6272304","standard",96,96,27,141.9,5
"LHR","20230208_155101_19_225a","PSB.SD",2023-02-08,"225a","6274494","standard",95,95,28.7,145.3,0.9
"LHR","20230211_153840_69_24c2","PSB.SD",2023-02-11,"24c2","6281402","standard",96,96,27.8,141.3,4.9
"LHR","20230211_153936_64_24b2","PSB.SD",2023-02-11,"24b2","6280255","standard",96,96,27.7,141.2,5.8
"LHR","20230211_160651_87_2473","PSB.SD",2023-02-11,"2473","6280260","standard",99,99,31.2,148.7,1.9
"LHR","20230211_160654_18_2473","PSB.SD",2023-02-11,"2473","6280260","standard",99,99,31.3,148.6,1.9
"LHR","20230212_160816_17_2482","PSB.SD",2023-02-12,"2482","6283237","standard",99,99,31.6,148.7,1.7
"LHR","20230213_155548_08_2251","PSB.SD",2023-02-13,"2251","6285549","standard",99,99,30.5,145.1,4.9
"LHR","20230215_160500_64_248b","PSB.SD",2023-02-15,"248b","6290546","standard",61,61,32.4,147.9,4.4
"LHR","20230215_161241_76_2424","PSB.SD",2023-02-15,"2424","6290581","standard",92,92,33.1,149.5,0.4
"LHR","20230220_161407_50_2424","PSB.SD",2023-02-20,"2424","6301464","standard",76,76,34.6,148.9,1.4
"LHR","20230221_160748_23_24a3","PSB.SD",2023-02-21,"24a3","6303518","standard",99,99,34.5,147.2,1.1
"LHR","20230223_153813_89_24bc","PSB.SD",2023-02-23,"24bc","6308135","standard",92,92,31.6,139,3.9
"LHR","20230223_160640_65_2489","PSB.SD",2023-02-23,"2489","6308004","standard",44,44,35.3,147.1,2.5
"LHR","20230224_153406_05_24c4","PSB.SD",2023-02-24,"24c4","6310220","standard",67,67,32,138.7,5.1
"LHR","20230224_160546_18_2470","PSB.SD",2023-02-24,"2470","6311218","standard",56,56,35.6,146.7,5
"LHR","20230225_153501_66_24c5","PSB.SD",2023-02-25,"24c5","6312816","standard",98,98,32.3,138.6,4.8
"LHR","20230225_160638_97_249e","PSB.SD",2023-02-25,"249e","6312754","standard",96,96,35.9,146.8,4.1
"LHR","20230225_160641_23_249e","PSB.SD",2023-02-25,"249e","6312754","standard",96,96,36,146.7,4
"LHR","20230225_162242_55_2414","PSB.SD",2023-02-25,"2414","6313225","standard",100,100,37.1,150.2,5.1
"LHR","20230226_160627_73_247f","PSB.SD",2023-02-26,"247f","6315731","standard",53,53,36.1,146.4,2
"LHR","20230226_160629_99_247f","PSB.SD",2023-02-26,"247f","6315731","standard",54,54,36.2,146.3,1.9
"LHR","20230301_160637_96_247a","PSB.SD",2023-03-01,"247a","6323269","standard",99,99,37.3,146,3.6
"LHR","20230304_152720_86_241b","PSB.SD",2023-03-04,"241b","6330426","standard",98,98,33.8,135.4,5
"LHR","20230304_153606_60_24cf","PSB.SD",2023-03-04,"24cf","6330108","standard",98,98,34.7,137.3,1.7
"LHR","20230304_153609_02_24cf","PSB.SD",2023-03-04,"24cf","6330108","standard",98,98,34.8,137.2,1.7
"LHR","20230304_160656_37_249a","PSB.SD",2023-03-04,"249a","6330922","standard",99,99,38.5,145.7,3.3
"LHR","20230305_153752_54_2415","PSB.SD",2023-03-05,"2415","6332538","standard",97,97,35,137,3.5
"LHR","20230305_160719_89_247d","PSB.SD",2023-03-05,"247d","6332970","standard",98,98,38.8,145.5,2.1
"LHR","20230306_153839_07_24b2","PSB.SD",2023-03-06,"24b2","6335118","standard",63,63,35.3,137,2.1
"LHR","20230306_155343_64_225a","PSB.SD",2023-03-06,"225a","6335660","standard",98,98,37.4,141,3.6
"LHR","20230306_160759_36_2486","PSB.SD",2023-03-06,"2486","6335048","standard",76,76,39.2,145.2,0.5
"LHR","20230309_153913_63_24bc","PSB.SD",2023-03-09,"24bc","6342502","standard",66,66,36.5,136.3,5
"LHR","20230309_160448_81_2461","PSB.SD",2023-03-09,"2461","6343013","standard",49,49,40.2,144.5,4.5
"LHR","20230311_153509_95_2427","PSB.SD",2023-03-11,"2427","6348448","standard",94,94,36.5,134.8,5
"LHR","20230311_160815_29_2473","PSB.SD",2023-03-11,"2473","6348200","standard",99,99,41,144.5,3
"LHR","20230311_160817_51_2473","PSB.SD",2023-03-11,"2473","6348200","standard",99,99,41.1,144.4,3
"LHR","20230311_161103_55_2498","PSB.SD",2023-03-11,"2498","6348023","standard",99,99,41.1,144.7,5
"LHR","20230315_160745_81_2486","PSB.SD",2023-03-15,"2486","6359008","standard",100,100,42.6,143.9,0.4
"LHR","20230316_160904_45_247f","PSB.SD",2023-03-16,"247f","6361037","standard",83,83,43,143.6,4.4
"LHR","20230318_160831_84_248c","PSB.SD",2023-03-18,"248c","6366634","standard",100,100,43.7,143.6,1.4
"LHR","20230318_160834_01_248c","PSB.SD",2023-03-18,"248c","6366634","standard",100,100,43.8,143.5,1.4
"LHR","20230319_153303_39_2458","PSB.SD",2023-03-19,"2458","6369059","standard",60,60,39.6,133.2,1
"LHR","20230319_153528_93_2415","PSB.SD",2023-03-19,"2415","6368926","standard",92,92,40.2,134.2,5.2
"LHR","20230320_153922_79_24b2","PSB.SD",2023-03-20,"24b2","6371335","standard",96,96,40.5,133.9,5.1
"LHR","20230321_153419_32_24c1","PSB.SD",2023-03-21,"24c1","6373748","standard",46,46,40.9,133.8,5
"LHR","20230321_160603_80_247c","PSB.SD",2023-03-21,"247c","6374184","standard",77,77,44.9,142.8,5
"LHR","20230326_160949_98_2483","PSB.SD",2023-03-26,"2483","6387024","standard",100,100,46.7,142,3.3
"LHR","20230329_154002_13_24ba","PSB.SD",2023-03-29,"24ba","6392705","standard",98,98,43.8,132.3,4.9
"LHR","20230329_160720_41_247f","PSB.SD",2023-03-29,"247f","6393618","standard",99,99,47.8,141.7,1.9
"LHR","20230329_160722_60_247f","PSB.SD",2023-03-29,"247f","6393618","standard",94,94,47.9,141.5,1.9
"LHR","20230330_160843_53_2477","PSB.SD",2023-03-30,"2477","6396470","standard",99,99,48.4,141.7,2.1
"LHR","20230330_160845_72_2477","PSB.SD",2023-03-30,"2477","6396470","standard",99,99,48.5,141.5,2.1
"LHR","20230401_153827_29_2415","PSB.SD",2023-04-01,"2415","6400452","standard",98,98,44.9,131.3,4.8
"LHR","20230401_160914_16_249c","PSB.SD",2023-04-01,"249c","6400744","test",100,100,49.1,141,0.7
"LHR","20230409_153833_21_24c0","PSB.SD",2023-04-09,"24c0","6421524","standard",100,100,47.6,129.5,4.5
"LHR","20230410_153107_03_2447","PSB.SD",2023-04-10,"2447","6424937","standard",100,100,46.7,126.9,4.3
"LHR","20230412_160657_75_2461","PSB.SD",2023-04-12,"2461","6429934","standard",100,100,53,138.6,0.9
"LHR","20230413_153757_43_242e","PSB.SD",2023-04-13,"242e","6432187","standard",99,99,49,128.4,3.3
"LHR","20230415_160857_20_2479","PSB.SD",2023-04-15,"2479","6437352","standard",99,99,54.2,138.5,1.2
"LHR","20230415_160859_39_2479","PSB.SD",2023-04-15,"2479","6437352","standard",100,100,54.3,138.3,1.2
"LHR","20230418_153806_85_24c7","PSB.SD",2023-04-18,"24c7","6443656","standard",50,50,50.6,127.2,0.3
"LHR","20230418_162044_23_2414","PSB.SD",2023-04-18,"2414","6443835","standard",100,100,56.9,142.6,2.5
"LHR","20230419_153048_85_242b","PSB.SD",2023-04-19,"242b","6445989","standard",98,98,49.5,124.4,5
"LHR","20230424_160714_37_2478","PSB.SD",2023-04-24,"2478","6457933","standard",99,99,57.2,136.1,4
"LHR","20230426_154011_16_24a7","PSB.SD",2023-04-26,"24a7","6462303","standard",54,54,52.9,124.9,5.1
"LHR","20230426_161031_18_24a3","PSB.SD",2023-04-26,"24a3","6462334","standard",99,99,57.7,135.8,2.1
"LHR","20230430_153626_71_24be","PSB.SD",2023-04-30,"24be","6472928","standard",100,100,54,123.6,2.1
"LHR","20230503_153840_11_24b4","PSB.SD",2023-05-03,"24b4","6480158","standard",97,97,54.6,122.6,1.9
"LHR","20230503_161216_94_249e","PSB.SD",2023-05-03,"249e","6480587","standard",93,93,59.7,134.4,4
"LHR","20230503_161219_15_249e","PSB.SD",2023-05-03,"249e","6480587","standard",95,95,59.8,134.2,4
"LHR","20230504_153547_34_2427","PSB.SD",2023-05-04,"2427","6483002","standard",100,100,54.3,121.3,4.4
"LHR","20230505_153914_50_24cc","PSB.SD",2023-05-05,"24cc","6485176","standard",98,98,55.2,122.1,3
"LHR","20230506_153357_62_242d","PSB.SD",2023-05-06,"242d","6487536","standard",99,99,54.8,120.8,2
